param,olshausen_mse,ica_mse
0.0,0.29669921812271166,79.57066015625
0.5,0.06296652806626071,0.3070669288635254
1.0,6.3405694767358e-07,0.15945825576782227
1.5,0.016888200685397203,7.87398583984375
5.0,0.08198420239376997,19.91457666015625
7.5,0.09703950793745583,30.27295703125
10.0,0.20813621058370937,59.3623154296875
