param,olshausen_mean,olshausen_std,ica_mean,ica_std,ssn_mean,ssn_std
0.0,5.058574454610418,0.12644350415281166,49.9095412109375,0.5399735448352391,15.372695041511435,2.586950386735898
0.25,1.1277695439212247,0.009065482804344025,1.476035107421875,0.03234195356349262,2.007254652472219,0.35409040287897486
0.5,0.23858095190630418,0.0022846122897224293,0.5014282257080078,0.011391826047492854,0.6119442084097789,0.1414989381859969
0.75,0.042210473357589734,0.0008339145129873747,0.22743923797607427,0.0065018068768368615,0.26166319969624185,0.023348807950147647
1.0,0.0031746170503630052,0.0003068699373984178,0.12443186187744142,0.005162131254727356,0.5313356209389352,0.17294468006299166
1.25,0.022809770099918247,0.0004000467858757507,0.08894964027404784,0.003942339166597621,2.367068547310589,1.0118728303074616
1.5,0.06041826991113582,0.001081929022841042,0.0807037612915039,0.0031431421535534276,4.482227296427367,1.5991594791231594
2.0,0.136541437931198,0.002300454635710179,0.09358299522399902,0.002052705803395359,7.288930719263874,2.5536970044456746
