param,olshausen_mean,olshausen_std,ica_mean,ica_std,ssn_mean,ssn_std
0.0,0.30151862196417534,0.008259777440752005,4.108686657714843,0.11437390480175327,0.1015911239514248,0.006523759672682454
0.1,0.3015506748305318,0.008267689260211718,4.110232800292969,0.11418077165957703,0.10158305741532611,0.006524357635109222
0.2,0.3015285770302564,0.00827641397690725,4.116656848144531,0.11414996705322118,0.10155639844465107,0.0065237404095668675
0.5,0.30110710826219045,0.008291556421845828,4.165277673339844,0.11506677721357642,0.10136341671291874,0.006514629235327488
1.0,0.299563357910909,0.008307099630699838,4.339689184570313,0.11947134744834105,0.10065741073435894,0.006474672460025884
1.5,0.29782604833055987,0.008321056582204492,4.610300524902343,0.12683550899876384,0.09948816446459183,0.006398688993234096
