param,olshausen_mean,olshausen_std,ica_mean,ica_std,ssn_mean,ssn_std
0.0,0.003174616940097476,0.0003068698492445849,0.12443186531066897,0.005162132103646365,0.5313352774985647,0.172944315417251
0.1,0.03763513721885564,0.0007088421590281017,0.5897989166259765,0.010335326443319288,0.5778704526613085,0.13914046739118793
0.2,0.13087811014267547,0.001980120066535482,1.6807686706542966,0.021420987196116483,0.8164428632526457,0.09235194567999297
0.5,0.6378573818540034,0.0141121594334442,7.114297998046875,0.0673905537978109,2.499630815715731,0.3186252802980719
1.0,1.763537810934288,0.040226182807744724,17.959499365234375,0.1655799394014496,7.54815343874454,1.4958357991396212
5.0,5.794220039704844,0.11263592980566385,52.9995763671875,0.7470079712166411,24.70921235667716,3.3611784047045674
